Time,C4,C12,RLU,OD,RLU_OD,Phase
9,0.05,0.02,3312,1.118,2962.43291592129,followup
9,0.05,0.02,3218,1.104,2914.85507246377,followup
9,0.05,0.05,5657,1.038,5449.90366088632,followup
9,0.05,0.05,32552,0.938,34703.6247334755,followup
9,0.05,0.05,27925,0.957,29179.7283176594,followup
9,0.05,0.05,22253,1.032,21562.984496124,followup
9,0.05,0.05,18115,0.99,18297.9797979798,followup
9,0.05,0.05,23698,0.944,25103.813559322,followup
9,0.05,0.1,22789,0.961,23713.8397502601,followup
9,0.05,0.1,49365,0.984,50167.6829268293,followup
9,0.05,0.1,48450,1.001,48401.5984015984,followup
9,0.05,0.1,47598,0.994,47885.3118712274,followup
9,0.05,0.1,46562,1.008,46192.4603174603,followup
9,0.05,0.1,48337,0.992,48726.814516129,followup
9,0.05,0.2,30054,0.999,30084.0840840841,followup
9,0.05,0.2,51576,1.063,48519.285042333,followup
9,0.05,0.2,51611,1.077,47921.0770659239,followup
9,0.05,0.2,52626,1.099,47885.3503184713,followup
9,0.05,0.2,51546,1.104,46690.2173913043,followup
9,0.05,0.2,51816,1.082,47889.0942698706,followup
9,0.05,0.5,38687,0.983,39356.0528992879,followup
9,0.05,0.5,54989,1.055,52122.2748815166,followup
9,0.05,0.5,54091,1.09,49624.7706422018,followup
9,0.05,0.5,53076,1.112,47730.2158273381,followup
9,0.05,0.5,54093,1.078,50179.0352504638,followup
9,0.05,0.5,55693,1.033,53913.8431752178,followup
9,0.1,0,1697,0.57,2977.19298245614,initial
9,0.1,0,1563,0.575,2718.26086956522,initial
9,0.1,0,1615,0.557,2899.46140035907,initial
9,0.1,0,1630,0.556,2931.65467625899,initial
9,0.1,0,1674,0.572,2926.57342657343,initial
9,0.1,0,708,1.138,622.144112478032,followup
9,0.1,0,2477,1.11,2231.53153153153,followup
9,0.1,0,2170,1.135,1911.89427312775,followup
9,0.1,0,2262,1.134,1994.70899470899,followup
9,0.1,0,2321,1.135,2044.93392070485,followup
9,0.1,0,2473,1.124,2200.17793594306,followup
9,0.1,0.02,1304,1.12,1164.28571428571,followup
9,0.1,0.02,4367,1.099,3973.61237488626,followup
9,0.1,0.02,4224,1.129,3741.36403897254,followup
9,0.1,0.02,4254,1.115,3815.2466367713,followup
9,0.1,0.02,4924,1.156,4259.51557093426,followup
9,0.1,0.02,4136,1.098,3766.84881602914,followup
9,0.1,0.05,8866,1.011,8769.53511374877,followup
9,0.1,0.05,47891,0.993,48228.6002014099,followup
9,0.1,0.05,45513,0.994,45787.7263581489,followup
9,0.1,0.05,44384,1.046,42432.1223709369,followup
9,0.1,0.05,41246,0.941,43832.0935175345,followup
9,0.1,0.05,45298,0.917,49398.0370774264,followup
9,0.1,0.1,40984,0.591,69346.869712352,initial
9,0.1,0.1,42374,0.588,72064.6258503401,initial
9,0.1,0.1,43185,0.593,72824.6205733558,initial
9,0.1,0.1,44294,0.584,75845.8904109589,initial
9,0.1,0.1,44961,0.577,77922.0103986135,initial
9,0.1,0.1,22345,0.962,23227.6507276507,followup
9,0.1,0.1,56708,1.106,51273.0560578662,followup
9,0.1,0.1,56445,1.101,51267.029972752,followup
9,0.1,0.1,53452,1.112,48068.345323741,followup
9,0.1,0.1,54672,1.085,50388.9400921659,followup
9,0.1,0.1,57106,1.079,52924.9304911956,followup
9,0.1,0.2,32674,0.996,32805.2208835341,followup
9,0.1,0.2,57749,1.183,48815.7227387997,followup
9,0.1,0.2,55047,1.23,44753.6585365854,followup
9,0.1,0.2,55061,1.237,44511.7219078416,followup
9,0.1,0.2,53999,1.209,44664.1852770885,followup
9,0.1,0.2,54197,1.208,44865.0662251656,followup
9,0.1,0.5,60950,0.608,100246.710526316,initial
9,0.1,0.5,56097,0.594,94439.393939394,initial
9,0.1,0.5,55052,0.583,94428.8164665523,initial
9,0.1,0.5,54969,0.575,95598.2608695652,initial
9,0.1,0.5,55773,0.565,98713.2743362832,initial
9,0.1,0.5,39576,1.089,36341.5977961433,followup
9,0.1,0.5,56924,1.203,47318.3707398171,followup
9,0.1,0.5,56490,1.205,46879.6680497925,followup
9,0.1,0.5,57403,1.208,47519.0397350993,followup
9,0.1,0.5,56327,1.223,46056.4186426819,followup
9,0.1,0.5,60081,1.154,52063.2582322357,followup
9,0.1,1,59537,0.571,104267.950963222,initial
9,0.1,1,59901,0.571,104905.429071804,initial
9,0.1,1,60195,0.573,105052.356020942,initial
9,0.1,1,60826,0.573,106153.577661431,initial
9,0.1,1,63638,0.587,108412.265758092,initial
9,0.1,2,68134,0.614,110967.426710098,initial
9,0.1,2,62509,0.579,107960.276338515,initial
9,0.1,2,61778,0.569,108572.934973638,initial
9,0.1,2,61610,0.563,109431.61634103,initial
9,0.1,2,61563,0.557,110526.032315978,initial
9,0.1,3,62243,0.553,112555.153707052,initial
9,0.1,3,62709,0.552,113603.260869565,initial
9,0.1,3,63146,0.549,115020.036429872,initial
9,0.1,3,63471,0.561,113139.037433155,initial
9,0.1,3,67839,0.587,115568.994889267,initial
9,0.1,4,71553,0.59,121276.271186441,initial
9,0.1,4,69922,0.573,122027.923211169,initial
9,0.1,4,67146,0.57,117800,initial
9,0.1,4,67232,0.561,119843.137254902,initial
9,0.1,4,66015,0.551,119809.43738657,initial
9,0.1,5,66931,0.54,123946.296296296,initial
9,0.1,5,67729,0.549,123367.941712204,initial
9,0.1,5,68631,0.554,123882.671480144,initial
9,0.1,5,69143,0.566,122160.777385159,initial
9,0.1,5,69782,0.567,123072.310405644,initial
9,0.2,0,720,1.151,625.543006081668,followup
9,0.2,0,4821,1.128,4273.93617021277,followup
9,0.2,0,4934,1.095,4505.93607305936,followup
9,0.2,0,4948,1.107,4469.73803071364,followup
9,0.2,0,5119,1.106,4628.39059674503,followup
9,0.2,0,4920,1.117,4404.65532676813,followup
9,0.2,0.02,1185,1.117,1060.87735004476,followup
9,0.2,0.02,6373,1.101,5788.37420526794,followup
9,0.2,0.02,6852,1.101,6223.43324250681,followup
9,0.2,0.02,8190,1.096,7472.62773722628,followup
9,0.2,0.02,7124,1.131,6298.85057471264,followup
9,0.2,0.02,7210,1.106,6518.98734177215,followup
9,0.2,0.05,1959,1.1,1780.90909090909,followup
9,0.2,0.05,41276,0.942,43817.4097664544,followup
9,0.2,0.05,39914,0.924,43196.9696969697,followup
9,0.2,0.05,38161,0.947,40296.7265047519,followup
9,0.2,0.05,35696,0.926,38548.596112311,followup
9,0.2,0.05,40728,0.995,40932.6633165829,followup
9,0.2,0.1,22701,0.948,23946.2025316456,followup
9,0.2,0.1,56258,1.111,50637.2637263726,followup
9,0.2,0.1,56488,1.139,49594.3810359965,followup
9,0.2,0.1,58243,1.117,52142.345568487,followup
9,0.2,0.1,56130,1.116,50295.6989247312,followup
9,0.2,0.1,59610,1.058,56342.1550094518,followup
9,0.2,0.2,32712,1.012,32324.1106719368,followup
9,0.2,0.2,59723,1.199,49810.6755629691,followup
9,0.2,0.2,58889,1.242,47414.653784219,followup
9,0.2,0.2,58631,1.256,46680.7324840764,followup
9,0.2,0.2,58924,1.238,47596.1227786753,followup
9,0.2,0.2,58765,1.248,47087.3397435897,followup
9,0.2,0.5,43449,1.088,39934.7426470588,followup
9,0.2,0.5,63109,1.153,54734.6053772767,followup
9,0.2,0.5,63352,1.136,55767.6056338028,followup
9,0.2,0.5,62053,1.14,54432.4561403509,followup
9,0.2,0.5,63078,1.158,54471.5025906736,followup
9,0.2,0.5,63982,1.129,56671.3906111603,followup
9,0.5,0,2513,0.596,4216.44295302013,initial
9,0.5,0,2462,0.592,4158.78378378378,initial
9,0.5,0,2776,0.611,4543.37152209493,initial
9,0.5,0,2818,0.613,4597.06362153344,initial
9,0.5,0,2901,0.603,4810.94527363184,initial
9,0.5,0,749,1.154,649.046793760832,followup
9,0.5,0,9409,1.108,8491.87725631769,followup
9,0.5,0,9333,1.08,8641.66666666667,followup
9,0.5,0,9748,1.113,8758.31087151842,followup
9,0.5,0,9071,1.094,8291.59049360146,followup
9,0.5,0,9466,1.081,8756.70675300648,followup
9,0.5,0.02,1218,1.12,1087.5,followup
9,0.5,0.02,13320,1.076,12379.1821561338,followup
9,0.5,0.02,13919,1.065,13069.4835680751,followup
9,0.5,0.02,13642,1.061,12857.6814326107,followup
9,0.5,0.02,13862,1.1,12601.8181818182,followup
9,0.5,0.02,12480,1.092,11428.5714285714,followup
9,0.5,0.05,8432,1.025,8226.34146341464,followup
9,0.5,0.05,62364,1.015,61442.3645320197,followup
9,0.5,0.05,59263,1.026,57761.208576998,followup
9,0.5,0.05,57825,0.987,58586.6261398176,followup
9,0.5,0.05,55901,0.959,58290.9280500521,followup
9,0.5,0.05,57945,1.019,56864.573110893,followup
9,0.5,0.1,56331,0.642,87742.9906542056,initial
9,0.5,0.1,59091,0.643,91898.9113530327,initial
9,0.5,0.1,61686,0.644,95785.7142857143,initial
9,0.5,0.1,63124,0.651,96964.6697388633,initial
9,0.5,0.1,64096,0.637,100621.664050235,initial
9,0.5,0.1,26354,0.954,27624.7379454927,followup
9,0.5,0.1,60903,1.115,54621.5246636771,followup
9,0.5,0.1,57068,1.137,50191.7326297274,followup
9,0.5,0.1,56600,1.123,50400.7123775601,followup
9,0.5,0.1,55642,1.103,50446.0562103355,followup
9,0.5,0.1,56881,1.1,51710,followup
9,0.5,0.2,37608,1.008,37309.5238095238,followup
9,0.5,0.2,58497,1.192,49074.6644295302,followup
9,0.5,0.2,58191,1.213,47972.7947238252,followup
9,0.5,0.2,58780,1.187,49519.797809604,followup
9,0.5,0.2,59778,1.17,51092.3076923077,followup
9,0.5,0.2,58770,1.181,49762.9127857748,followup
9,0.5,0.5,58862,0.614,95866.4495114007,initial
9,0.5,0.5,58387,0.605,96507.4380165289,initial
9,0.5,0.5,58792,0.602,97661.1295681063,initial
9,0.5,0.5,57879,0.61,94883.606557377,initial
9,0.5,0.5,57489,0.604,95180.4635761589,initial
9,0.5,0.5,50078,1.007,49729.8907646475,followup
9,0.5,0.5,58728,1.139,51561.0184372256,followup
9,0.5,0.5,56626,1.145,49455.0218340611,followup
9,0.5,0.5,56173,1.146,49016.5794066318,followup
9,0.5,0.5,55440,1.128,49148.9361702128,followup
9,0.5,0.5,57827,1.139,50769.9736611062,followup
9,0.5,1,58858,0.594,99087.5420875421,initial
9,0.5,1,59414,0.594,100023.569023569,initial
9,0.5,1,60370,0.599,100784.641068447,initial
9,0.5,1,60555,0.603,100422.885572139,initial
9,0.5,1,60893,0.631,96502.3771790808,initial
9,0.5,2,61521,0.625,98433.6,initial
9,0.5,2,60098,0.613,98039.1517128874,initial
9,0.5,2,60073,0.615,97679.674796748,initial
9,0.5,2,60676,0.615,98660.162601626,initial
9,0.5,2,59943,0.608,98590.4605263158,initial
9,0.5,3,59374,0.579,102545.768566494,initial
9,0.5,3,59605,0.582,102414.089347079,initial
9,0.5,3,59441,0.585,101608.547008547,initial
9,0.5,3,61479,0.592,103849.662162162,initial
9,0.5,3,63385,0.607,104423.393739703,initial
9,0.5,4,64881,0.603,107597.014925373,initial
9,0.5,4,63422,0.598,106056.856187291,initial
9,0.5,4,63078,0.595,106013.445378151,initial
9,0.5,4,62525,0.589,106154.499151104,initial
9,0.5,4,62530,0.586,106706.484641638,initial
9,0.5,5,62698,0.576,108850.694444444,initial
9,0.5,5,61516,0.579,106245.250431779,initial
9,0.5,5,60747,0.589,103135.823429542,initial
9,0.5,5,62623,0.579,108157.167530225,initial
9,0.5,5,64691,0.589,109831.918505942,initial
9,1,0,3218,0.596,5399.3288590604,initial
9,1,0,3121,0.571,5465.84938704028,initial
9,1,0,3118,0.566,5508.83392226148,initial
9,1,0,3064,0.558,5491.0394265233,initial
9,1,0,3249,0.554,5864.62093862816,initial
9,1,0.1,54650,0.584,93578.7671232877,initial
9,1,0.1,55153,0.578,95420.4152249135,initial
9,1,0.1,55512,0.587,94568.9948892675,initial
9,1,0.1,56689,0.58,97739.6551724138,initial
9,1,0.1,59108,0.601,98349.4176372712,initial
9,1,0.5,64550,0.621,103945.249597424,initial
9,1,0.5,60765,0.599,101444.07345576,initial
9,1,0.5,60601,0.598,101339.464882943,initial
9,1,0.5,60463,0.591,102306.260575296,initial
9,1,0.5,60647,0.583,104025.728987993,initial
9,1,1,61509,0.583,105504.288164666,initial
9,1,1,61303,0.588,104256.802721088,initial
9,1,1,61041,0.593,102935.919055649,initial
9,1,1,62814,0.584,107558.219178082,initial
9,1,1,64137,0.611,104970.5400982,initial
9,1,2,70696,0.627,112752.791068581,initial
9,1,2,64368,0.587,109655.877342419,initial
9,1,2,62874,0.597,105316.582914573,initial
9,1,2,62502,0.576,108510.416666667,initial
9,1,2,62860,0.575,109321.739130435,initial
9,1,3,62943,0.573,109848.167539267,initial
9,1,3,62907,0.57,110363.157894737,initial
9,1,3,63134,0.571,110567.425569177,initial
9,1,3,65181,0.578,112769.896193772,initial
9,1,3,68510,0.616,111217.532467532,initial
9,1,4,74403,0.587,126751.277683135,initial
9,1,4,72125,0.602,119808.970099668,initial
9,1,4,70934,0.594,119417.508417508,initial
9,1,4,70757,0.586,120745.733788396,initial
9,1,4,70192,0.578,121439.446366782,initial
9,1,5,70367,0.57,123450.877192982,initial
9,1,5,70143,0.578,121354.671280277,initial
9,1,5,69605,0.585,118982.905982906,initial
9,1,5,70488,0.592,119067.567567568,initial
9,1,5,74497,0.62,120156.451612903,initial
9,2,0,3671,0.584,6285.95890410959,initial
9,2,0,3602,0.557,6466.78635547576,initial
9,2,0,3650,0.556,6564.74820143885,initial
9,2,0,3357,0.558,6016.12903225806,initial
9,2,0,3567,0.549,6497.26775956284,initial
9,2,0.1,55689,0.595,93594.9579831933,initial
9,2,0.1,56161,0.598,93914.7157190635,initial
9,2,0.1,56134,0.602,93245.8471760797,initial
9,2,0.1,57685,0.599,96302.1702838064,initial
9,2,0.1,60549,0.605,100080.991735537,initial
9,2,0.5,61101,0.632,96678.7974683544,initial
9,2,0.5,58114,0.601,96695.5074875208,initial
9,2,0.5,57358,0.596,96238.2550335571,initial
9,2,0.5,57558,0.592,97226.3513513514,initial
9,2,0.5,58486,0.591,98961.0829103215,initial
9,2,1,59025,0.589,100212.224108659,initial
9,2,1,58348,0.59,98894.9152542373,initial
9,2,1,56057,0.58,96650,initial
9,2,1,58112,0.59,98494.9152542373,initial
9,2,1,59125,0.606,97566.0066006601,initial
9,2,2,65743,0.611,107599.018003273,initial
9,2,2,61006,0.591,103225.042301184,initial
9,2,2,61373,0.587,104553.662691652,initial
9,2,2,60568,0.586,103358.361774744,initial
9,2,2,59499,0.583,102056.603773585,initial
9,2,3,59277,0.573,103450.261780105,initial
9,2,3,59758,0.574,104108.013937282,initial
9,2,3,59444,0.577,103022.530329289,initial
9,2,3,59671,0.581,102703.958691911,initial
9,2,3,61370,0.587,104548.551959114,initial
9,2,4,71774,0.628,114289.808917197,initial
9,2,4,66568,0.586,113597.269624573,initial
9,2,4,63787,0.564,113097.517730496,initial
9,2,4,63508,0.575,110448.695652174,initial
9,2,4,62441,0.57,109545.614035088,initial
9,2,5,62768,0.571,109926.444833625,initial
9,2,5,62154,0.566,109812.720848057,initial
9,2,5,61471,0.578,106351.211072664,initial
9,2,5,62499,0.577,108317.157712305,initial
9,2,5,63956,0.588,108768.707482993,initial
9,3,0,5854,0.615,9518.69918699187,initial
9,3,0,4919,0.579,8495.68221070812,initial
9,3,0,4521,0.566,7987.63250883392,initial
9,3,0,4526,0.547,8274.22303473492,initial
9,3,0,4538,0.553,8206.14828209765,initial
9,3,0.1,58136,0.593,98037.0994940978,initial
9,3,0.1,58106,0.593,97986.5092748735,initial
9,3,0.1,57803,0.598,96660.5351170569,initial
9,3,0.1,58687,0.595,98633.6134453782,initial
9,3,0.1,59374,0.602,98627.9069767442,initial
9,3,0.5,80576,0.67,120262.686567164,initial
9,3,0.5,71153,0.637,111700.156985871,initial
9,3,0.5,67330,0.616,109301.948051948,initial
9,3,0.5,64721,0.594,108957.912457912,initial
9,3,0.5,62955,0.601,104750.415973378,initial
9,3,1,62501,0.588,106294.217687075,initial
9,3,1,62256,0.591,105340.101522843,initial
9,3,1,61817,0.585,105670.085470085,initial
9,3,1,60423,0.591,102238.578680203,initial
9,3,1,63512,0.592,107283.783783784,initial
9,3,2,87947,0.669,131460.388639761,initial
9,3,2,78685,0.646,121803.405572755,initial
9,3,2,74522,0.625,119235.2,initial
9,3,2,71124,0.607,117172.981878089,initial
9,3,2,67383,0.587,114792.163543441,initial
9,3,3,63952,0.565,113189.380530973,initial
9,3,3,62792,0.566,110939.929328622,initial
9,3,3,62909,0.569,110560.632688928,initial
9,3,3,64097,0.573,111862.129144852,initial
9,3,3,67941,0.622,109229.903536977,initial
9,3,4,94201,0.667,141230.884557721,initial
9,3,4,91272,0.658,138711.246200608,initial
9,3,4,86333,0.647,133435.857805255,initial
9,3,4,81301,0.625,130081.6,initial
9,3,4,77105,0.61,126401.639344262,initial
9,3,5,76014,0.595,127754.621848739,initial
9,3,5,73897,0.606,121942.244224422,initial
9,3,5,73725,0.601,122670.549084859,initial
9,3,5,75231,0.607,123939.044481054,initial
9,3,5,77821,0.623,124913.322632424,initial
9,4,0,4317,0.596,7243.28859060403,initial
9,4,0,4250,0.574,7404.18118466899,initial
9,4,0,4329,0.561,7716.57754010695,initial
9,4,0,4181,0.565,7400,initial
9,4,0,4105,0.554,7409.74729241877,initial
9,4,0.1,57941,0.585,99044.4444444445,initial
9,4,0.1,58794,0.602,97664.4518272425,initial
9,4,0.1,59844,0.596,100409.395973154,initial
9,4,0.1,61845,0.622,99429.2604501608,initial
9,4,0.1,65709,0.633,103805.687203791,initial
9,4,0.5,61924,0.616,100525.974025974,initial
9,4,0.5,59628,0.598,99712.3745819398,initial
9,4,0.5,60262,0.601,100269.550748752,initial
9,4,0.5,59131,0.597,99046.9011725293,initial
9,4,0.5,58536,0.591,99045.6852791878,initial
9,4,1,60068,0.587,102330.494037479,initial
9,4,1,59615,0.585,101905.982905983,initial
9,4,1,61263,0.586,104544.368600683,initial
9,4,1,61677,0.587,105071.550255537,initial
9,4,1,66941,0.622,107622.186495177,initial
9,4,2,64373,0.599,107467.445742905,initial
9,4,2,62096,0.59,105247.457627119,initial
9,4,2,60870,0.585,104051.282051282,initial
9,4,2,61433,0.581,105736.660929432,initial
9,4,2,61666,0.572,107807.692307692,initial
9,4,3,61266,0.559,109599.284436494,initial
9,4,3,61752,0.561,110074.86631016,initial
9,4,3,62677,0.563,111326.820603908,initial
9,4,3,64941,0.561,115759.35828877,initial
9,4,3,70841,0.6,118068.333333333,initial
9,4,4,67248,0.598,112454.849498328,initial
9,4,4,63986,0.584,109565.068493151,initial
9,4,4,63314,0.579,109350.604490501,initial
9,4,4,63368,0.566,111957.597173145,initial
9,4,4,63753,0.566,112637.809187279,initial
9,4,5,64410,0.556,115845.323741007,initial
9,4,5,64191,0.553,116077.757685353,initial
9,4,5,65495,0.552,118650.362318841,initial
9,4,5,68224,0.553,123370.705244123,initial
9,4,5,76720,0.593,129376.053962901,initial
9,5,0,5509,0.58,9498.27586206897,initial
9,5,0,5160,0.547,9433.27239488117,initial
9,5,0,5002,0.548,9127.73722627737,initial
9,5,0,5013,0.544,9215.07352941176,initial
9,5,0,5373,0.545,9858.71559633027,initial
9,5,0.1,59720,0.585,102085.47008547,initial
9,5,0.1,60200,0.581,103614.457831325,initial
9,5,0.1,61263,0.578,105991.349480969,initial
9,5,0.1,64069,0.591,108407.783417936,initial
9,5,0.1,73352,0.624,117551.282051282,initial
9,5,0.5,67928,0.599,113402.337228715,initial
9,5,0.5,62792,0.587,106971.039182283,initial
9,5,0.5,61902,0.587,105454.855195911,initial
9,5,0.5,62129,0.581,106934.595524957,initial
9,5,0.5,63013,0.586,107530.716723549,initial
9,5,1,64024,0.571,112126.094570928,initial
9,5,1,65124,0.569,114453.427065026,initial
9,5,1,65650,0.582,112800.687285223,initial
9,5,1,70047,0.601,116550.74875208,initial
9,5,1,80376,0.625,128601.6,initial
9,5,2,73688,0.587,125533.219761499,initial
9,5,2,66151,0.563,117497.335701599,initial
9,5,2,65468,0.56,116907.142857143,initial
9,5,2,64753,0.561,115424.242424242,initial
9,5,2,65502,0.559,117177.1019678,initial
9,5,3,36597,0.586,62452.2184300341,initial
9,5,3,37657,0.595,63289.0756302521,initial
9,5,3,39026,0.598,65260.8695652174,initial
9,5,3,40383,0.601,67193.0116472546,initial
9,5,3,45001,0.617,72935.170178282,initial
9,5,4,82320,0.594,138585.858585859,initial
9,5,4,79935,0.568,140730.633802817,initial
9,5,4,77837,0.562,138500,initial
9,5,4,76116,0.56,135921.428571429,initial
9,5,4,76236,0.556,137115.107913669,initial
9,5,5,76469,0.567,134865.961199295,initial
9,5,5,77115,0.575,134113.043478261,initial
9,5,5,80130,0.588,136275.510204082,initial
9,5,5,82770,0.607,136359.143327842,initial
9,5,5,89918,0.62,145029.032258065,initial
10,0,0,1054,0.666,1582.58258258258,initial
10,0,0,1020,0.659,1547.79969650986,initial
10,0,0,1043,0.663,1573.15233785822,initial
10,0,0,1119,0.66,1695.45454545455,initial
10,0,0,1192,0.672,1773.80952380952,initial
10,0,0,627,1.162,539.586919104991,followup
10,0,0,557,1.166,477.70154373928,followup
10,0,0,567,1.175,482.553191489362,followup
10,0,0,579,1.182,489.847715736041,followup
10,0,0,580,1.161,499.569336778639,followup
10,0,0,603,1.158,520.725388601036,followup
10,0,0.02,831,1.087,764.489420423183,followup
10,0,0.02,803,1.091,736.021998166819,followup
10,0,0.02,794,1.088,729.779411764706,followup
10,0,0.02,871,1.092,797.619047619048,followup
10,0,0.02,857,1.081,792.784458834413,followup
10,0,0.02,898,1.085,827.649769585253,followup
10,0,0.05,2513,1.106,2272.15189873418,followup
10,0,0.05,2260,1.06,2132.07547169811,followup
10,0,0.05,1691,1.085,1558.52534562212,followup
10,0,0.05,1913,1.056,1811.55303030303,followup
10,0,0.05,2225,1.06,2099.05660377358,followup
10,0,0.05,1929,1.078,1789.42486085343,followup
10,0,0.1,13525,0.62,21814.5161290323,initial
10,0,0.1,14443,0.626,23071.8849840256,initial
10,0,0.1,14495,0.634,22862.7760252366,initial
10,0,0.1,14007,0.639,21920.1877934272,initial
10,0,0.1,14131,0.633,22323.8546603476,initial
10,0,0.1,19040,0.914,20831.5098468271,followup
10,0,0.1,18004,0.97,18560.824742268,followup
10,0,0.1,18477,0.998,18514.0280561122,followup
10,0,0.1,19239,0.976,19712.0901639344,followup
10,0,0.1,19701,0.976,20185.4508196721,followup
10,0,0.1,20244,0.977,20720.5731832139,followup
10,0,0.2,23922,0.993,24090.6344410876,followup
10,0,0.2,26489,1.017,26046.2143559489,followup
10,0,0.2,27524,1.02,26984.3137254902,followup
